"Eastern Date Hour","Eastern Date Hour Time Zone","Zone Name","Zone PTID","DAM Zonal LBMP","DAM Zonal Losses","DAM Zonal Congestion","DAM Zonal Price Version"
"2025/03/12 16:00:00","EDT","NORTH","61755","45.65","1.16","0","1"
"2025/03/12 16:00:00","EDT","NPX","61845","45.7","1.2","0","1"
"2025/03/12 16:00:00","EDT","O H","61846","40.94","-3.56","0","1"
"2025/03/12 16:00:00","EDT","PJM","61847","38.8","-0.8","4.9","1"
"2025/03/12 16:00:00","EDT","WEST","61752","41.92","-2.58","0","1"
"2025/03/12 17:00:00","EDT","CAPITL","61757","53.48","1.99","0.78","1"
"2025/03/12 17:00:00","EDT","CENTRL","61754","51.23","-1.05","0","1"
"2025/03/12 17:00:00","EDT","DUNWOD","61760","54.63","2.35","0","1"
"2025/03/12 17:00:00","EDT","GENESE","61753","49.77","-2.51","0","1"
"2025/03/12 17:00:00","EDT","H Q","61844","52.74","0.47","0","1"
"2025/03/12 17:00:00","EDT","HUD VL","61758","53.13","1.78","0.92","1"
"2025/03/12 17:00:00","EDT","LONGIL","61762","55.2","2.93","0","1"
"2025/03/12 17:00:00","EDT","MHK VL","61756","53.79","1.52","0","1"
"2025/03/12 17:00:00","EDT","MILLWD","61759","54.37","2.09","0","1"
"2025/03/12 17:00:00","EDT","N.Y.C.","61761","55.83","2.66","-0.9","1"
"2025/03/12 17:00:00","EDT","NORTH","61755","53.84","1.57","0","1"
"2025/03/12 17:00:00","EDT","NPX","61845","53.74","1.46","0","1"
"2025/03/12 17:00:00","EDT","O H","61846","47.83","-4.44","0","1"
"2025/03/12 17:00:00","EDT","PJM","61847","46.4","-0.94","4.93","1"
"2025/03/12 17:00:00","EDT","WEST","61752","49.08","-3.19","0","1"
"2025/03/12 18:00:00","EDT","CAPITL","61757","67.83","2.58","1.1","1"
"2025/03/12 18:00:00","EDT","CENTRL","61754","65.42","-0.93","0","1"
"2025/03/12 18:00:00","EDT","DUNWOD","61760","69.07","2.72","0","1"
"2025/03/12 18:00:00","EDT","GENESE","61753","63.69","-2.66","0","1"
"2025/03/12 18:00:00","EDT","H Q","61844","66.94","0.6","0","1"
"2025/03/12 18:00:00","EDT","HUD VL","61758","67.18","2.12","1.29","1"
"2025/03/12 18:00:00","EDT","LONGIL","61762","69.46","3.12","0","1"
"2025/03/12 18:00:00","EDT","MHK VL","61756","68.53","2.19","0","1"
"2025/03/12 18:00:00","EDT","MILLWD","61759","68.8","2.46","0","1"
"2025/03/12 18:00:00","EDT","N.Y.C.","61761","69.13","2.79","0","1"
"2025/03/12 18:00:00","EDT","NORTH","61755","68.47","2.12","0","1"
"2025/03/12 18:00:00","EDT","NPX","61845","68.07","1.72","0","1"
"2025/03/12 18:00:00","EDT","O H","61846","61.3","-5.04","0","1"
"2025/03/12 18:00:00","EDT","PJM","61847","58.7","-1.06","6.58","1"
"2025/03/12 18:00:00","EDT","WEST","61752","62.96","-3.38","0","1"
"2025/03/12 19:00:00","EDT","CAPITL","61757","74.17","3.17","1.13","1"
"2025/03/12 19:00:00","EDT","CENTRL","61754","70.9","-1.23","0","1"
"2025/03/12 19:00:00","EDT","DUNWOD","61760","75.52","3.39","0","1"
"2025/03/12 19:00:00","EDT","GENESE","61753","68.67","-3.46","0","1"
"2025/03/12 19:00:00","EDT","H Q","61844","72.64","0.51","0","1"
"2025/03/12 19:00:00","EDT","HUD VL","61758","73.54","2.74","1.33","1"
"2025/03/12 19:00:00","EDT","LONGIL","61762","76.53","4.4","0","1"
"2025/03/12 19:00:00","EDT","MHK VL","61756","74.5","2.38","0","1"
"2025/03/12 19:00:00","EDT","MILLWD","61759","75.23","3.1","0","1"
"2025/03/12 19:00:00","EDT","N.Y.C.","61761","75.66","3.53","0","1"
"2025/03/12 19:00:00","EDT","NORTH","61755","73.93","1.8","0","1"
"2025/03/12 19:00:00","EDT","NPX","61845","74.29","2.16","0","1"
"2025/03/12 19:00:00","EDT","O H","61846","65.42","-6.71","0","1"
"2025/03/12 19:00:00","EDT","PJM","61847","70.83","-1.3","0","1"
"2025/03/12 19:00:00","EDT","WEST","61752","67.37","-4.76","0","1"
"2025/03/12 20:00:00","EDT","CAPITL","61757","65.01","2.72","0.93","1"
"2025/03/12 20:00:00","EDT","CENTRL","61754","61.96","-1.26","0","1"
"2025/03/12 20:00:00","EDT","DUNWOD","61760","66.13","2.91","0","1"
"2025/03/12 20:00:00","EDT","GENESE","61753","60","-3.22","0","1"
"2025/03/12 20:00:00","EDT","H Q","61844","63.79","0.57","0","1"
"2025/03/12 20:00:00","EDT","HUD VL","61758","64.59","2.46","1.1","1"
"2025/03/12 20:00:00","EDT","LONGIL","61762","67.02","3.79","0","1"
"2025/03/12 20:00:00","EDT","MHK VL","61756","65.12","1.89","0","1"
"2025/03/12 20:00:00","EDT","MILLWD","61759","65.94","2.72","0","1"
"2025/03/12 20:00:00","EDT","N.Y.C.","61761","66.19","2.97","0","1"
"2025/03/12 20:00:00","EDT","NORTH","61755","65.06","1.83","0","1"
"2025/03/12 20:00:00","EDT","NPX","61845","65.31","2.08","0","1"
"2025/03/12 20:00:00","EDT","O H","61846","57.03","-6.19","0","1"
"2025/03/12 20:00:00","EDT","PJM","61847","61.89","-1.33","0","1"
"2025/03/12 20:00:00","EDT","WEST","61752","58.67","-4.55","0","1"
"2025/03/12 21:00:00","EDT","CAPITL","61757","53.91","2.2","0.79","1"
"2025/03/12 21:00:00","EDT","CENTRL","61754","51.5","-1","0","1"
"2025/03/12 21:00:00","EDT","DUNWOD","61760","54.86","2.36","0","1"
"2025/03/12 21:00:00","EDT","GENESE","61753","50.08","-2.41","0","1"
"2025/03/12 21:00:00","EDT","H Q","61844","52.91","0.42","0","1"
"2025/03/12 21:00:00","EDT","HUD VL","61758","53.61","2.05","0.93","1"
"2025/03/12 21:00:00","EDT","LONGIL","61762","55.28","2.78","0","1"
"2025/03/12 21:00:00","EDT","MHK VL","61756","53.96","1.47","0","1"
"2025/03/12 21:00:00","EDT","MILLWD","61759","54.75","2.26","0","1"
"2025/03/12 21:00:00","EDT","N.Y.C.","61761","56.03","2.57","-0.96","1"
"2025/03/12 21:00:00","EDT","NORTH","61755","53.96","1.47","0","1"
"2025/03/12 21:00:00","EDT","NPX","61845","54.22","1.73","0","1"
"2025/03/12 21:00:00","EDT","O H","61846","47.98","-4.51","0","1"
"2025/03/12 21:00:00","EDT","PJM","61847","50.02","-0.89","1.58","1"
"2025/03/12 21:00:00","EDT","WEST","61752","49.29","-3.2","0","1"
"2025/03/12 22:00:00","EDT","CAPITL","61757","46.87","1.87","0.64","1"
"2025/03/12 22:00:00","EDT","CENTRL","61754","44.77","-0.87","0","1"
"2025/03/12 22:00:00","EDT","DUNWOD","61760","47.78","2.15","0","1"
"2025/03/12 22:00:00","EDT","GENESE","61753","43.49","-2.14","0","1"
"2025/03/12 22:00:00","EDT","H Q","61844","45.96","0.32","0","1"
"2025/03/12 22:00:00","EDT","HUD VL","61758","46.67","1.78","0.75","1"
"2025/03/12 22:00:00","EDT","LONGIL","61762","48.33","2.69","0","1"
"2025/03/12 22:00:00","EDT","MHK VL","61756","46.73","1.09","0","1"
"2025/03/12 22:00:00","EDT","MILLWD","61759","47.6","1.96","0","1"
"2025/03/12 22:00:00","EDT","N.Y.C.","61761","49.61","2.37","-1.6","1"
"2025/03/12 22:00:00","EDT","NORTH","61755","46.78","1.14","0","1"
"2025/03/12 22:00:00","EDT","NPX","61845","47.19","1.55","0","1"
"2025/03/12 22:00:00","EDT","O H","61846","41.98","-3.65","0","1"
"2025/03/12 22:00:00","EDT","PJM","61847","45","-0.64","0","1"
"2025/03/12 22:00:00","EDT","WEST","61752","43.08","-2.55","0","1"
"2025/03/12 23:00:00","EDT","CAPITL","61757","44.16","1.74","0","1"
"2025/03/12 23:00:00","EDT","CENTRL","61754","41.82","-0.59","0","1"
"2025/03/12 23:00:00","EDT","DUNWOD","61760","44.16","1.74","0","1"
"2025/03/12 23:00:00","EDT","GENESE","61753","40.81","-1.61","0","1"
"2025/03/12 23:00:00","EDT","H Q","61844","42.67","0.26","0","1"
"2025/03/12 23:00:00","EDT","HUD VL","61758","43.9","1.48","0","1"
"2025/03/12 23:00:00","EDT","LONGIL","61762","44.37","1.95","0","1"
"2025/03/12 23:00:00","EDT","MHK VL","61756","43.39","0.98","0","1"
"2025/03/12 23:00:00","EDT","MILLWD","61759","43.99","1.57","0","1"
"2025/03/12 23:00:00","EDT","N.Y.C.","61761","46.32","2.04","-1.87","1"
"2025/03/12 23:00:00","EDT","NORTH","61755","43.39","0.98","0","1"
"2025/03/12 23:00:00","EDT","NPX","61845","43.86","1.44","0","1"
"2025/03/12 23:00:00","EDT","O H","61846","39.91","-2.5","0","1"
"2025/03/12 23:00:00","EDT","PJM","61847","41.76","-0.34","0.32","1"
"2025/03/12 23:00:00","EDT","WEST","61752","40.89","-1.53","0","1"
"2025/03/13 00:00:00","EDT","CAPITL","61757","46.06","1.81","0","1"
"2025/03/13 00:00:00","EDT","CENTRL","61754","43.45","-0.8","0","1"
"2025/03/13 00:00:00","EDT","DUNWOD","61760","46.06","1.81","0","1"
"2025/03/13 00:00:00","EDT","GENESE","61753","42.39","-1.86","0","1"
"2025/03/13 00:00:00","EDT","H Q","61844","44.6","0.35","0","1"
"2025/03/13 00:00:00","EDT","HUD VL","61758","45.75","1.51","0","1"
"2025/03/13 00:00:00","EDT","LONGIL","61762","46.59","2.34","0","1"
"2025/03/13 00:00:00","EDT","MHK VL","61756","45.22","0.97","0","1"
"2025/03/13 00:00:00","EDT","MILLWD","61759","45.88","1.64","0","1"
"2025/03/13 00:00:00","EDT","N.Y.C.","61761","47.68","2.04","-1.4","1"
"2025/03/13 00:00:00","EDT","NORTH","61755","45.39","1.15","0","1"
"2025/03/13 00:00:00","EDT","NPX","61845","45.79","1.55","0","1"
"2025/03/13 00:00:00","EDT","O H","61846","41.5","-2.74","0","1"
"2025/03/13 00:00:00","EDT","PJM","61847","43.84","-0.4","0","1"
"2025/03/13 00:00:00","EDT","WEST","61752","42.52","-1.73","0","1"
"2025/03/13 01:00:00","EDT","CAPITL","61757","42.88","1.65","0","1"
"2025/03/13 01:00:00","EDT","CENTRL","61754","40.53","-0.7","0","1"
"2025/03/13 01:00:00","EDT","DUNWOD","61760","42.76","1.53","0","1"
"2025/03/13 01:00:00","EDT","GENESE","61753","39.54","-1.69","0","1"
"2025/03/13 01:00:00","EDT","H Q","61844","41.52","0.29","0","1"
"2025/03/13 01:00:00","EDT","HUD VL","61758","42.55","1.32","0","1"
"2025/03/13 01:00:00","EDT","LONGIL","61762","43.21","1.98","0","1"
"2025/03/13 01:00:00","EDT","MHK VL","61756","42.06","0.82","0","1"
"2025/03/13 01:00:00","EDT","MILLWD","61759","42.64","1.4","0","1"
"2025/03/13 01:00:00","EDT","N.Y.C.","61761","44.7","1.69","-1.78","1"
"2025/03/13 01:00:00","EDT","NORTH","61755","42.26","1.03","0","1"
"2025/03/13 01:00:00","EDT","NPX","61845","42.68","1.44","0","1"
"2025/03/13 01:00:00","EDT","O H","61846","38.76","-2.47","0","1"
"2025/03/13 01:00:00","EDT","PJM","61847","40.86","-0.37","0","1"
"2025/03/13 01:00:00","EDT","WEST","61752","39.71","-1.52","0","1"
"2025/03/13 02:00:00","EDT","CAPITL","61757","40.29","1.51","0","1"
"2025/03/13 02:00:00","EDT","CENTRL","61754","38.16","-0.62","0","1"
"2025/03/13 02:00:00","EDT","DUNWOD","61760","40.14","1.36","0","1"
"2025/03/13 02:00:00","EDT","GENESE","61753","37.23","-1.55","0","1"
"2025/03/13 02:00:00","EDT","H Q","61844","39.06","0.27","0","1"
"2025/03/13 02:00:00","EDT","HUD VL","61758","39.94","1.16","0","1"
"2025/03/13 02:00:00","EDT","LONGIL","61762","40.33","1.55","0","1"
"2025/03/13 02:00:00","EDT","MHK VL","61756","39.6","0.82","0","1"
"2025/03/13 02:00:00","EDT","MILLWD","61759","40.06","1.28","0","1"
"2025/03/13 02:00:00","EDT","N.Y.C.","61761","40.29","1.51","0","1"
"2025/03/13 02:00:00","EDT","NORTH","61755","39.79","1.01","0","1"
"2025/03/13 02:00:00","EDT","NPX","61845","40.02","1.24","0","1"
"2025/03/13 02:00:00","EDT","O H","61846","36.49","-2.29","0","1"
"2025/03/13 02:00:00","EDT","PJM","61847","38.43","-0.35","0","1"
"2025/03/13 02:00:00","EDT","WEST","61752","37.39","-1.39","0","1"
"2025/03/13 03:00:00","EDT","CAPITL","61757","39.98","1.43","0","1"
"2025/03/13 03:00:00","EDT","CENTRL","61754","38.02","-0.54","0","1"
"2025/03/13 03:00:00","EDT","DUNWOD","61760","39.9","1.35","0","1"
"2025/03/13 03:00:00","EDT","GENESE","61753","37.09","-1.47","0","1"
"2025/03/13 03:00:00","EDT","H Q","61844","38.83","0.27","0","1"
"2025/03/13 03:00:00","EDT","HUD VL","61758","39.75","1.2","0","1"
"2025/03/13 03:00:00","EDT","LONGIL","61762","40.1","1.54","0","1"
"2025/03/13 03:00:00","EDT","MHK VL","61756","39.37","0.81","0","1"
"2025/03/13 03:00:00","EDT","MILLWD","61759","39.83","1.27","0","1"
"2025/03/13 03:00:00","EDT","N.Y.C.","61761","40.06","1.5","0","1"
"2025/03/13 03:00:00","EDT","NORTH","61755","39.52","0.96","0","1"
"2025/03/13 03:00:00","EDT","NPX","61845","39.79","1.23","0","1"
"2025/03/13 03:00:00","EDT","O H","61846","36.36","-2.2","0","1"
"2025/03/13 03:00:00","EDT","PJM","61847","38.25","-0.31","0","1"
"2025/03/13 03:00:00","EDT","WEST","61752","37.32","-1.24","0","1"
"2025/03/13 04:00:00","EDT","CAPITL","61757","40.33","1.48","0","1"
"2025/03/13 04:00:00","EDT","CENTRL","61754","38.35","-0.51","0","1"
"2025/03/13 04:00:00","EDT","DUNWOD","61760","40.21","1.36","0","1"
"2025/03/13 04:00:00","EDT","GENESE","61753","37.49","-1.36","0","1"
"2025/03/13 04:00:00","EDT","H Q","61844","39.13","0.27","0","1"
"2025/03/13 04:00:00","EDT","HUD VL","61758","40.02","1.16","0","1"
"2025/03/13 04:00:00","EDT","LONGIL","61762","40.49","1.63","0","1"
"2025/03/13 04:00:00","EDT","MHK VL","61756","39.59","0.74","0","1"
"2025/03/13 04:00:00","EDT","MILLWD","61759","40.1","1.24","0","1"
"2025/03/13 04:00:00","EDT","N.Y.C.","61761","40.37","1.51","0","1"
"2025/03/13 04:00:00","EDT","NORTH","61755","39.86","1.01","0","1"
"2025/03/13 04:00:00","EDT","NPX","61845","40.06","1.21","0","1"
"2025/03/13 04:00:00","EDT","O H","61846","36.76","-2.1","0","1"
"2025/03/13 04:00:00","EDT","PJM","61847","38.59","-0.27","0","1"
"2025/03/13 04:00:00","EDT","WEST","61752","37.69","-1.16","0","1"
"2025/03/13 05:00:00","EDT","CAPITL","61757","46.97","1.89","0","1"
"2025/03/13 05:00:00","EDT","CENTRL","61754","44.49","-0.59","0","1"
"2025/03/13 05:00:00","EDT","DUNWOD","61760","46.78","1.71","0","1"
"2025/03/13 05:00:00","EDT","GENESE","61753","43.45","-1.62","0","1"
"2025/03/13 05:00:00","EDT","H Q","61844","45.39","0.32","0","1"
"2025/03/13 05:00:00","EDT","HUD VL","61758","46.56","1.49","0","1"
"2025/03/13 05:00:00","EDT","LONGIL","61762","46.97","1.89","0","1"
"2025/03/13 05:00:00","EDT","MHK VL","61756","46.06","0.99","0","1"
"2025/03/13 05:00:00","EDT","MILLWD","61759","46.69","1.62","0","1"
"2025/03/13 05:00:00","EDT","N.Y.C.","61761","48.13","1.85","-1.21","1"
"2025/03/13 05:00:00","EDT","NORTH","61755","46.24","1.17","0","1"
"2025/03/13 05:00:00","EDT","NPX","61845","46.56","1.49","0","1"
"2025/03/13 05:00:00","EDT","O H","61846","42.51","-2.57","0","1"
"2025/03/13 05:00:00","EDT","PJM","61847","44.76","-0.31","0","1"
"2025/03/13 05:00:00","EDT","WEST","61752","43.68","-1.4","0","1"
"2025/03/13 06:00:00","EDT","CAPITL","61757","60.62","2.39","0","1"
"2025/03/13 06:00:00","EDT","CENTRL","61754","57.77","-0.47","0","1"
"2025/03/13 06:00:00","EDT","DUNWOD","61760","60.45","2.21","0","1"
"2025/03/13 06:00:00","EDT","GENESE","61753","56.37","-1.87","0","1"
"2025/03/13 06:00:00","EDT","H Q","61844","58.65","0.41","0","1"
"2025/03/13 06:00:00","EDT","HUD VL","61758","60.27","2.04","0","1"
"2025/03/13 06:00:00","EDT","LONGIL","61762","60.27","2.04","0","1"
"2025/03/13 06:00:00","EDT","MHK VL","61756","59.81","1.57","0","1"
"2025/03/13 06:00:00","EDT","MILLWD","61759","60.33","2.09","0","1"
"2025/03/13 06:00:00","EDT","N.Y.C.","61761","60.57","2.33","0","1"
"2025/03/13 06:00:00","EDT","NORTH","61755","59.75","1.51","0","1"
"2025/03/13 06:00:00","EDT","NPX","61845","59.98","1.75","0","1"
"2025/03/13 06:00:00","EDT","O H","61846","54.86","-3.38","0","1"
"2025/03/13 06:00:00","EDT","PJM","61847","58.06","-0.17","0","1"
"2025/03/13 06:00:00","EDT","WEST","61752","56.72","-1.51","0","1"
"2025/03/13 07:00:00","EDT","CAPITL","61757","83.98","3.46","0","1"
"2025/03/13 07:00:00","EDT","CENTRL","61754","79.47","-1.05","0","1"
"2025/03/13 07:00:00","EDT","DUNWOD","61760","84.3","3.79","0","1"
"2025/03/13 07:00:00","EDT","GENESE","61753","76.82","-3.7","0","1"
"2025/03/13 07:00:00","EDT","H Q","61844","81.01","0.49","0","1"
"2025/03/13 07:00:00","EDT","HUD VL","61758","83.82","3.3","0","1"
"2025/03/13 07:00:00","EDT","LONGIL","61762","84.15","3.63","0","1"
"2025/03/13 07:00:00","EDT","MHK VL","61756","83.02","2.5","0","1"
"2025/03/13 07:00:00","EDT","MILLWD","61759","84.15","3.63","0","1"
"2025/03/13 07:00:00","EDT","N.Y.C.","61761","84.54","4.02","0","1"
"2025/03/13 07:00:00","EDT","NORTH","61755","82.29","1.77","0","1"
"2025/03/13 07:00:00","EDT","NPX","61845","83.17","2.65","0","1"
"2025/03/13 07:00:00","EDT","O H","61846","74","-6.52","0","1"
"2025/03/13 07:00:00","EDT","PJM","61847","79.79","-0.73","0","1"
"2025/03/13 07:00:00","EDT","WEST","61752","76.58","-3.94","0","1"
"2025/03/13 08:00:00","EDT","CAPITL","61757","67.24","2.65","0","1"
"2025/03/13 08:00:00","EDT","CENTRL","61754","63.63","-0.97","0","1"
"2025/03/13 08:00:00","EDT","DUNWOD","61760","67.5","2.91","0","1"
"2025/03/13 08:00:00","EDT","GENESE","61753","61.62","-2.97","0","1"
"2025/03/13 08:00:00","EDT","H Q","61844","65.11","0.51","0","1"
"2025/03/13 08:00:00","EDT","HUD VL","61758","66.99","2.39","0","1"
"2025/03/13 08:00:00","EDT","LONGIL","61762","67.31","2.71","0","1"
"2025/03/13 08:00:00","EDT","MHK VL","61756","66.47","1.87","0","1"
"2025/03/13 08:00:00","EDT","MILLWD","61759","67.31","2.71","0","1"
"2025/03/13 08:00:00","EDT","N.Y.C.","61761","67.69","3.1","0","1"
"2025/03/13 08:00:00","EDT","NORTH","61755","66.53","1.94","0","1"
"2025/03/13 08:00:00","EDT","NPX","61845","66.6","2","0","1"
"2025/03/13 08:00:00","EDT","O H","61846","59.37","-5.23","0","1"
"2025/03/13 08:00:00","EDT","PJM","61847","63.75","-0.84","0","1"
"2025/03/13 08:00:00","EDT","WEST","61752","61.43","-3.16","0","1"
"2025/03/13 09:00:00","EDT","CAPITL","61757","53.15","2.11","-0.71","1"
"2025/03/13 09:00:00","EDT","CENTRL","61754","49.26","-1.06","0","1"
"2025/03/13 09:00:00","EDT","DUNWOD","61760","55.52","2.42","-2.79","1"
"2025/03/13 09:00:00","EDT","GENESE","61753","47.6","-2.72","0","1"
"2025/03/13 09:00:00","EDT","H Q","61844","50.68","0.35","0","1"
"2025/03/13 09:00:00","EDT","HUD VL","61758","49.9","1.96","2.38","1"
"2025/03/13 09:00:00","EDT","LONGIL","61762","55.44","2.37","-2.76","1"
"2025/03/13 09:00:00","EDT","MHK VL","61756","51.58","1.26","0","1"
"2025/03/13 09:00:00","EDT","MILLWD","61759","59.12","2.21","-6.59","1"
"2025/03/13 09:00:00","EDT","N.Y.C.","61761","55.85","2.62","-2.91","1"
"2025/03/13 09:00:00","EDT","NORTH","61755","51.63","1.31","0","1"
"2025/03/13 09:00:00","EDT","NPX","61845","53.43","1.81","-1.3","1"
"2025/03/13 09:00:00","EDT","O H","61846","45.94","-4.38","0","1"
"2025/03/13 09:00:00","EDT","PJM","61847","46.97","-0.75","2.6","1"
"2025/03/13 09:00:00","EDT","WEST","61752","47.4","-2.92","0","1"
"2025/03/13 10:00:00","EDT","CAPITL","61757","49.8","1.78","-1.14","1"
"2025/03/13 10:00:00","EDT","CENTRL","61754","45.9","-0.99","0","1"
"2025/03/13 10:00:00","EDT","DUNWOD","61760","53.58","2.25","-4.45","1"
"2025/03/13 10:00:00","EDT","GENESE","61753","44.63","-2.25","0","1"
"2025/03/13 10:00:00","EDT","H Q","61844","47.21","0.33","0","1"
"2025/03/13 10:00:00","EDT","HUD VL","61758","44.81","1.74","3.81","1"
"2025/03/13 10:00:00","EDT","LONGIL","61762","53.35","2.06","-4.4","1"
"2025/03/13 10:00:00","EDT","MHK VL","61756","48.01","1.12","0","1"
"2025/03/13 10:00:00","EDT","MILLWD","61759","59.52","2.11","-10.52","1"
"2025/03/13 10:00:00","EDT","N.Y.C.","61761","54.26","2.48","-4.9","1"
"2025/03/13 10:00:00","EDT","NORTH","61755","48.1","1.22","0","1"
"2025/03/13 10:00:00","EDT","NPX","61845","50.6","1.64","-2.08","1"
"2025/03/13 10:00:00","EDT","O H","61846","43.32","-3.57","0","1"
"2025/03/13 10:00:00","EDT","PJM","61847","42.22","-0.51","4.15","1"
"2025/03/13 10:00:00","EDT","WEST","61752","44.68","-2.2","0","1"
"2025/03/13 11:00:00","EDT","CAPITL","61757","45.39","1.59","-1.94","1"
"2025/03/13 11:00:00","EDT","CENTRL","61754","40.86","-1.01","0","1"
"2025/03/13 11:00:00","EDT","DUNWOD","61760","51.55","2.09","-7.59","1"
"2025/03/13 11:00:00","EDT","GENESE","61753","39.73","-2.13","0","1"
"2025/03/13 11:00:00","EDT","H Q","61844","42.16","0.3","0","1"
"2025/03/13 11:00:00","EDT","HUD VL","61758","37","1.63","6.49","1"
"2025/03/13 11:00:00","EDT","LONGIL","61762","51.51","2.13","-7.51","1"
"2025/03/13 11:00:00","EDT","MHK VL","61756","42.78","0.92","0","1"
"2025/03/13 11:00:00","EDT","MILLWD","61759","61.78","1.97","-17.95","1"
"2025/03/13 11:00:00","EDT","N.Y.C.","61761","52.37","2.34","-8.16","1"
"2025/03/13 11:00:00","EDT","NORTH","61755","42.95","1.09","0","1"
"2025/03/13 11:00:00","EDT","NPX","61845","46.91","1.5","-3.55","1"
"2025/03/13 11:00:00","EDT","O H","61846","38.68","-3.18","0","1"
"2025/03/13 11:00:00","EDT","PJM","61847","34.37","-0.42","7.08","1"
"2025/03/13 11:00:00","EDT","WEST","61752","39.85","-2.01","0","1"
"2025/03/13 12:00:00","EDT","CAPITL","61757","42.77","1.44","-1.32","1"
"2025/03/13 12:00:00","EDT","CENTRL","61754","38.97","-1.04","0","1"
"2025/03/13 12:00:00","EDT","DUNWOD","61760","47.14","1.96","-5.17","1"
"2025/03/13 12:00:00","EDT","GENESE","61753","37.81","-2.2","0","1"
"2025/03/13 12:00:00","EDT","H Q","61844","40.33","0.32","0","1"
"2025/03/13 12:00:00","EDT","HUD VL","61758","37.11","1.52","4.42","1"
"2025/03/13 12:00:00","EDT","LONGIL","61762","47.24","2.12","-5.11","1"
"2025/03/13 12:00:00","EDT","MHK VL","61756","40.81","0.8","0","1"
"2025/03/13 12:00:00","EDT","MILLWD","61759","54.03","1.8","-12.21","1"
"2025/03/13 12:00:00","EDT","N.Y.C.","61761","48.63","2.28","-6.34","1"
"2025/03/13 12:00:00","EDT","NORTH","61755","41.09","1.08","0","1"
"2025/03/13 12:00:00","EDT","NPX","61845","43.9","1.48","-2.41","1"
"2025/03/13 12:00:00","EDT","O H","61846","36.65","-3.36","0","1"
"2025/03/13 12:00:00","EDT","PJM","61847","34.64","-0.56","4.82","1"
"2025/03/13 12:00:00","EDT","WEST","61752","37.69","-2.32","0","1"
"2025/03/13 13:00:00","EDT","CAPITL","61757","41.02","1.42","-1.22","1"
"2025/03/13 13:00:00","EDT","CENTRL","61754","37.34","-1.03","0","1"
"2025/03/13 13:00:00","EDT","DUNWOD","61760","45","1.84","-4.78","1"
"2025/03/13 13:00:00","EDT","GENESE","61753","36.19","-2.19","0","1"
"2025/03/13 13:00:00","EDT","H Q","61844","38.68","0.31","0","1"
"2025/03/13 13:00:00","EDT","HUD VL","61758","35.71","1.42","4.09","1"
"2025/03/13 13:00:00","EDT","LONGIL","61762","44.99","1.88","-4.73","1"
"2025/03/13 13:00:00","EDT","MHK VL","61756","39.11","0.73","0","1"
"2025/03/13 13:00:00","EDT","MILLWD","61759","51.36","1.69","-11.3","1"
"2025/03/13 13:00:00","EDT","N.Y.C.","61761","46.73","2.11","-6.24","1"
"2025/03/13 13:00:00","EDT","NORTH","61755","39.42","1.04","0","1"
"2025/03/13 13:00:00","EDT","NPX","61845","42.03","1.42","-2.23","1"
"2025/03/13 13:00:00","EDT","O H","61846","35.12","-3.26","0","1"
"2025/03/13 13:00:00","EDT","PJM","61847","33.35","-0.57","4.45","1"
"2025/03/13 13:00:00","EDT","WEST","61752","36.11","-2.26","0","1"
"2025/03/13 14:00:00","EDT","CAPITL","61757","40.39","1.35","-1.4","1"
"2025/03/13 14:00:00","EDT","CENTRL","61754","36.59","-1.05","0","1"
"2025/03/13 14:00:00","EDT","DUNWOD","61760","44.96","1.84","-5.47","1"
"2025/03/13 14:00:00","EDT","GENESE","61753","35.42","-2.22","0","1"
"2025/03/13 14:00:00","EDT","H Q","61844","37.94","0.3","0","1"
"2025/03/13 14:00:00","EDT","HUD VL","61758","34.39","1.43","4.68","1"
"2025/03/13 14:00:00","EDT","LONGIL","61762","45.12","2.07","-5.41","1"
"2025/03/13 14:00:00","EDT","MHK VL","61756","38.36","0.71","0","1"
"2025/03/13 14:00:00","EDT","MILLWD","61759","52.27","1.7","-12.93","1"
"2025/03/13 14:00:00","EDT","N.Y.C.","61761","46.67","2.11","-6.92","1"
"2025/03/13 14:00:00","EDT","NORTH","61755","38.62","0.98","0","1"
"2025/03/13 14:00:00","EDT","NPX","61845","41.59","1.39","-2.55","1"
"2025/03/13 14:00:00","EDT","O H","61846","34.37","-3.28","0","1"
"2025/03/13 14:00:00","EDT","PJM","61847","31.98","-0.56","5.1","1"
"2025/03/13 14:00:00","EDT","WEST","61752","35.34","-2.3","0","1"
"2025/03/13 15:00:00","EDT","CAPITL","61757","41.78","1.48","-1.46","1"
"2025/03/13 15:00:00","EDT","CENTRL","61754","37.8","-1.05","0","1"
"2025/03/13 15:00:00","EDT","DUNWOD","61760","46.53","1.98","-5.7","1"
"2025/03/13 15:00:00","EDT","GENESE","61753","36.59","-2.25","0","1"
"2025/03/13 15:00:00","EDT","H Q","61844","39.12","0.27","0","1"
"2025/03/13 15:00:00","EDT","HUD VL","61758","35.49","1.51","4.87","1"
"2025/03/13 15:00:00","EDT","LONGIL","61762","46.74","2.25","-5.64","1"
"2025/03/13 15:00:00","EDT","MHK VL","61756","39.58","0.74","0","1"
"2025/03/13 15:00:00","EDT","MILLWD","61759","54.11","1.79","-13.48","1"
"2025/03/13 15:00:00","EDT","N.Y.C.","61761","48.05","2.25","-6.95","1"
